Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest

Fri Oct 06 2023,NVDA231006C00417500,21.4,2.725,20.2,21.2,256,0.3639,0.8051,0.0125,713,417.50,NVDA231006P00417500,2.4,-2.35,2.29,2.53,2239,0.3621,-0.1958,0.0125,1222
Fri Oct 06 2023,NVDA231006C00420000,18.5,1.575,18.3,19.15,1841,0.3618,0.7726,0.0137,2051,420.00,NVDA231006P00420000,2.92,-2.58,2.81,3,9695,0.3593,-0.2284,0.0138,8133
Fri Oct 06 2023,NVDA231006C00422500,16.75,1.5,16.35,17.3,428,0.3591,0.737,0.015,930,422.50,NVDA231006P00422500,3.47,-2.88,3.35,3.65,2910,0.3576,-0.2643,0.015,1952
Fri Oct 06 2023,NVDA231006C00425000,14.8,1.15,14.5,15,2934,0.3568,0.6983,0.0161,4391,425.00,NVDA231006P00425000,4.13,-3.12,4.05,4.35,6097,0.3554,-0.3031,0.0162,3955
Fri Oct 06 2023,NVDA231006C00427500,13.15,0.975,12.95,13.5,560,0.3545,0.657,0.0171,1519,427.50,NVDA231006P00427500,5.05,-3.2,4.85,5.05,2332,0.352,-0.3447,0.0172,1164
Fri Oct 06 2023,NVDA231006C00430000,11.51,0.735,11.25,12.05,5620,0.353,0.6135,0.0179,3959,430.00,NVDA231006P00430000,5.92,-3.43,5.85,6,13671,0.3495,-0.3886,0.018,5707
Fri Oct 06 2023,NVDA231006C00432500,10,0.5,9.9,10.2,2534,0.3511,0.5682,0.0185,1473,432.50,NVDA231006P00432500,6.9,-3.675,6.75,7,4676,0.3476,-0.4342,0.0186,1599
Fri Oct 06 2023,NVDA231006C00435000,8.55,0.25,8.55,8.8,10873,0.3474,0.5216,0.0188,6754,435.00,NVDA231006P00435000,8.01,-3.865,7.9,8.2,14717,0.3448,-0.4812,0.019,3827
Fri Oct 06 2023,NVDA231006C00437500,7.45,0.25,7.35,7.55,7062,0.3441,0.4744,0.019,2559,437.50,NVDA231006P00437500,9.3,-3.975,9.1,9.5,7205,0.3423,-0.529,0.0192,1402
Fri Oct 06 2023,NVDA231006C00440000,6.33,0.13,6.2,6.4,20538,0.342,0.4271,0.0188,7224,440.00,NVDA231006P00440000,10.65,-4.15,10.5,10.9,11965,0.34,-0.5768,0.019,5204
Fri Oct 06 2023,NVDA231006C00442500,5.35,0.05,5.15,5.4,3707,0.3403,0.3804,0.0184,1824,442.50,NVDA231006P00442500,12.15,-4.25,11.95,12.35,1770,0.3379,-0.6241,0.0187,674
Fri Oct 06 2023,NVDA231006C00445000,4.35,-0.15,4.3,4.5,11448,0.3379,0.3349,0.0177,6694,445.00,NVDA231006P00445000,13.71,-4.39,13.4,14.2,1565,0.3349,-0.6703,0.018,1964
Fri Oct 06 2023,NVDA231006C00447500,3.57,-0.23,3.5,3.7,5172,0.3362,0.2914,0.0168,3914,447.50,NVDA231006P00447500,15.55,-4.375,15.2,15.95,954,0.3312,-0.7146,0.0172,801
Fri Oct 06 2023,NVDA231006C00450000,2.95,-0.2,2.81,2.91,23633,0.3334,0.2504,0.0157,14455,450.00,NVDA231006P00450000,17.31,-4.49,17.05,17.85,5759,0.3294,-0.7564,0.0161,2481
Fri Oct 06 2023,NVDA231006C00452500,2.36,-0.29,2.22,2.42,4065,0.3317,0.2128,0.0144,3355,452.50,NVDA231006P00452500,18.3,-5.475,18.75,19.85,171,0.3261,-0.795,0.0148,389
Fri Oct 06 2023,NVDA231006C00455000,1.87,-0.325,1.77,1.91,4171,0.3304,0.1789,0.013,3386,455.00,NVDA231006P00455000,21,-4.825,20.8,21.85,764,0.3245,-0.8298,0.0134,1073
Fri Oct 06 2023,NVDA231006C00457500,1.48,-0.32,1.45,1.54,2018,0.3295,0.1491,0.0116,2221,457.50,NVDA231006P00457500,23.2,-4.775,22.9,23.95,333,0.3223,-0.8607,0.012,575
Fri Oct 06 2023,NVDA231006C00460000,1.19,-0.295,1.1,1.24,7896,0.3292,0.1234,0.0102,5420,460.00,NVDA231006P00460000,24.55,-5.6,24.9,26.4,523,0.32,-0.8874,0.0106,1312
Fri Oct 06 2023,NVDA231006C00462500,0.93,-0.285,0.86,0.98,1572,0.3304,0.1017,0.0088,1351,462.50,NVDA231006P00462500,26.05,-6.4,27.1,28.65,98,0.3212,-0.91,0.0093,266
Fri Oct 06 2023,NVDA231006C00465000,0.72,-0.27,0.71,0.78,4212,0.3323,0.0837,0.0076,2968,465.00,NVDA231006P00465000,30.2,-4.5,29.6,31,245,0.3231,-0.9291,0.0081,501
Fri Oct 13 2023,NVDA231013C00417500,24.2,1.925,23.5,24.9,91,0.3749,0.7337,0.0102,186,417.50,NVDA231013P00417500,5.4,-2.575,5.25,5.55,180,0.3753,-0.2678,0.0103,130
Fri Oct 13 2023,NVDA231013C00420000,22,1.35,21.65,22.8,163,0.3728,0.7074,0.0107,825,420.00,NVDA231013P00420000,6.1,-2.75,5.95,6.25,1049,0.3732,-0.2944,0.0108,1638
Fri Oct 13 2023,NVDA231013C00422500,20.57,1.52,19.95,21.1,35,0.3717,0.6798,0.0112,91,422.50,NVDA231013P00422500,7,-2.775,6.7,7.35,185,0.3705,-0.3222,0.0113,154
Fri Oct 13 2023,NVDA231013C00425000,18.86,1.285,17.9,19.7,393,0.37,0.6511,0.0116,779,425.00,NVDA231013P00425000,7.7,-3.1,7.55,7.95,571,0.3688,-0.3511,0.0117,1942
Fri Oct 13 2023,NVDA231013C00427500,17.3,1.15,16.8,18.15,663,0.3683,0.6214,0.012,392,427.50,NVDA231013P00427500,8.25,-3.625,8.5,8.85,498,0.3679,-0.3811,0.0121,440
Fri Oct 13 2023,NVDA231013C00430000,15.64,0.84,15.1,16.4,663,0.3666,0.5909,0.0123,1237,430.00,NVDA231013P00430000,9.5,-3.525,9.5,9.9,843,0.3661,-0.4119,0.0125,1214
Fri Oct 13 2023,NVDA231013C00432500,14.2,0.675,13.4,14.5,236,0.3655,0.5598,0.0126,424,432.50,NVDA231013P00432500,10.65,-3.575,10.55,10.95,371,0.3643,-0.4434,0.0127,332
Fri Oct 13 2023,NVDA231013C00435000,13,0.675,12.65,13.15,1827,0.3629,0.5282,0.0127,1491,435.00,NVDA231013P00435000,11.85,-3.65,11.7,12,1413,0.3623,-0.4754,0.0129,1938
Fri Oct 13 2023,NVDA231013C00437500,11.5,0.325,11.45,11.8,896,0.3623,0.4963,0.0128,506,437.50,NVDA231013P00437500,13.05,-3.85,12.95,13.6,522,0.3609,-0.5077,0.013,455
Fri Oct 13 2023,NVDA231013C00440000,10.6,0.475,10.3,10.75,2951,0.3602,0.4642,0.0129,1861,440.00,NVDA231013P00440000,14.51,-3.815,14.25,15.65,743,0.3586,-0.5402,0.013,907
Fri Oct 13 2023,NVDA231013C00442500,9.38,0.255,9,10,281,0.3594,0.4323,0.0128,266,442.50,NVDA231013P00442500,15.6,-4.225,14.95,17.05,164,0.3576,-0.5727,0.013,300
Fri Oct 13 2023,NVDA231013C00445000,8.35,0.15,8.15,8.55,672,0.3569,0.4005,0.0126,681,445.00,NVDA231013P00445000,17.25,-4.15,16.7,18.15,305,0.3556,-0.605,0.0129,549
Fri Oct 13 2023,NVDA231013C00447500,8.05,0.7,6.8,7.6,337,0.3567,0.3693,0.0124,508,447.50,NVDA231013P00447500,18.3,-4.775,17.95,19.85,70,0.3543,-0.6369,0.0126,163
Fri Oct 13 2023,NVDA231013C00450000,6.5,-0.075,6.4,6.75,1258,0.3541,0.3387,0.0121,3866,450.00,NVDA231013P00450000,20.29,-4.51,19.7,21.5,253,0.3529,-0.6681,0.0124,1256
Fri Oct 13 2023,NVDA231013C00455000,5.1,-0.1,4.95,5.2,507,0.3524,0.2805,0.0112,1197,455.00,NVDA231013P00455000,23.05,-5.4,23.15,24.75,127,0.3501,-0.7277,0.0116,755
Fri Oct 13 2023,NVDA231013C00460000,3.88,-0.17,3.7,4,3225,0.3501,0.2279,0.0102,3187,460.00,NVDA231013P00460000,26.95,-5.425,27.55,28.6,100,0.3481,-0.7819,0.0105,748
Fri Oct 13 2023,NVDA231013C00465000,2.89,-0.26,2.85,2.98,1091,0.3497,0.1823,0.0089,1249,465.00,NVDA231013P00465000,31.95,-5.025,31.3,32.65,30,0.3439,-0.8293,0.0093,1110
Fri Oct 13 2023,NVDA231013C00470000,2.2,-0.215,2.06,2.38,1569,0.3495,0.1441,0.0076,3063,470.00,NVDA231013P00470000,35.4,-5.325,35.4,36.85,45,0.3419,-0.8693,0.008,627
Fri Oct 13 2023,NVDA231013C00475000,1.59,-0.245,1.48,1.64,2418,0.3498,0.113,0.0064,1701,475.00,NVDA231013P00475000,40.2,-4.65,39.95,41.75,76,0.341,-0.9021,0.0068,275
Fri Oct 13 2023,NVDA231013C00480000,1.16,-0.24,1.1,1.35,687,0.3511,0.0881,0.0053,2321,480.00,NVDA231013P00480000,45.4,-4.425,44.5,46.1,171,0.34,-0.9287,0.0058,612
Fri Oct 20 2023,NVDA231020C00405000,36.3,2.325,35.25,36.8,195,0.3927,0.8001,0.0068,1137,405.00,NVDA231020P00405000,4.8,-2,4.7,4.9,542,0.3921,-0.2013,0.0069,4465
Fri Oct 20 2023,NVDA231020C00410000,32.45,2.075,32.05,32.7,682,0.3889,0.7634,0.0076,1765,410.00,NVDA231020P00410000,5.96,-2.19,5.8,6.05,1223,0.3886,-0.2383,0.0076,5218
Fri Oct 20 2023,NVDA231020C00415000,29.1,2.1,28.15,29.05,251,0.386,0.723,0.0083,1293,415.00,NVDA231020P00415000,7.25,-2.525,7.1,7.6,577,0.3852,-0.2791,0.0084,4133
Fri Oct 20 2023,NVDA231020C00420000,25.3,1.45,24.7,25.65,937,0.3815,0.6793,0.0089,2872,420.00,NVDA231020P00420000,8.86,-2.715,8.65,9,1854,0.3822,-0.3233,0.009,6167
Fri Oct 20 2023,NVDA231020C00425000,22.2,1.35,21.8,22.55,1077,0.3796,0.6328,0.0094,3913,425.00,NVDA231020P00425000,10.68,-2.945,10.45,10.85,935,0.3797,-0.3703,0.0096,5628
Fri Oct 20 2023,NVDA231020C00430000,19.23,1.08,18.85,19.3,2517,0.3773,0.5842,0.0098,5911,430.00,NVDA231020P00430000,12.53,-3.345,12.5,12.9,2476,0.3775,-0.4195,0.01,7106
Fri Oct 20 2023,NVDA231020C00432500,17.7,0.825,17.3,17.9,391,0.3758,0.5594,0.01,925,432.50,NVDA231020P00432500,13.7,-3.425,13.55,13.9,870,0.3758,-0.4447,0.0101,752
Fri Oct 20 2023,NVDA231020C00435000,16.5,0.875,16.15,16.6,905,0.3751,0.5343,0.0101,1624,435.00,NVDA231020P00435000,14.95,-3.475,14.75,15.05,1161,0.3739,-0.4702,0.0102,2793
Fri Oct 20 2023,NVDA231020C00437500,15.25,0.75,14.85,15.35,1075,0.3741,0.5091,0.0102,876,437.50,NVDA231020P00437500,16.05,-3.675,15.95,16.35,907,0.3729,-0.4959,0.0103,386
Fri Oct 20 2023,NVDA231020C00440000,13.9,0.5,13.75,14.2,3284,0.3728,0.4838,0.0102,10371,440.00,NVDA231020P00440000,17.45,-3.675,17.1,17.6,1182,0.3721,-0.5216,0.0104,10397
Fri Oct 20 2023,NVDA231020C00442500,12.9,0.55,12.6,12.95,872,0.3713,0.4585,0.0102,1495,442.50,NVDA231020P00442500,18.9,-3.725,18.65,19.15,417,0.3703,-0.5474,0.0104,403
Fri Oct 20 2023,NVDA231020C00445000,11.7,0.325,11.55,11.9,1245,0.3706,0.4334,0.0101,3887,445.00,NVDA231020P00445000,20.05,-4.1,19.65,20.6,348,0.3695,-0.573,0.0103,2331
Fri Oct 20 2023,NVDA231020C00447500,10.85,0.4,10.45,10.9,472,0.369,0.4085,0.01,544,447.50,NVDA231020P00447500,21.75,-3.95,21.15,22.1,242,0.3683,-0.5984,0.0102,307
Fri Oct 20 2023,NVDA231020C00450000,9.78,0.18,9.65,9.95,1981,0.3684,0.384,0.0099,11185,450.00,NVDA231020P00450000,23.21,-4.14,23.1,23.85,926,0.3668,-0.6235,0.0101,10142
Fri Oct 20 2023,NVDA231020C00452500,8.95,0.2,8.75,9.05,582,0.3676,0.36,0.0097,758,452.50,NVDA231020P00452500,25,-4.1,24.75,25.35,75,0.3656,-0.6482,0.01,178
Fri Oct 20 2023,NVDA231020C00455000,8.12,0.12,7.95,8.25,819,0.3659,0.3365,0.0095,4382,455.00,NVDA231020P00455000,26.75,-3.9,26,27.1,100,0.3649,-0.6723,0.0098,2019
Fri Oct 20 2023,NVDA231020C00457500,7.45,0.15,7.2,7.45,320,0.3654,0.3136,0.0093,1382,457.50,NVDA231020P00457500,28.5,-3.9,28.1,28.9,32,0.3639,-0.6958,0.0095,140
Fri Oct 20 2023,NVDA231020C00460000,6.65,0,6.5,6.75,1272,0.3647,0.2915,0.009,7535,460.00,NVDA231020P00460000,30.09,-4.21,29.65,30.7,426,0.3627,-0.7187,0.0093,3510
Fri Oct 20 2023,NVDA231020C00462500,6.1,0.05,5.85,6.1,44,0.364,0.2702,0.0087,794,462.50,NVDA231020P00462500,32.9,-3.55,31.75,32.5,6,0.3629,-0.7407,0.009,54
Fri Oct 20 2023,NVDA231020C00465000,5.4,-0.1,5.25,5.5,605,0.3641,0.2499,0.0083,5021,465.00,NVDA231020P00465000,34.02,-4.33,33.65,34.65,161,0.3607,-0.7618,0.0087,3038
Fri Oct 27 2023,NVDA231027C00395000,40.55,0,45.75,47.9,0,0.4068,0.8297,0.0052,39,395.00,NVDA231027P00395000,4.65,-1.65,4.55,4.85,196,0.4037,-0.1716,0.0052,508
Fri Oct 27 2023,NVDA231027C00400000,42.21,2.36,41.7,43.05,16,0.4031,0.8015,0.0057,61,400.00,NVDA231027P00400000,5.6,-1.875,5.5,5.75,885,0.4,-0.2001,0.0058,1805
Fri Oct 27 2023,NVDA231027C00405000,42.16,5.91,37.85,39.45,6,0.3968,0.7705,0.0063,36,405.00,NVDA231027P00405000,6.82,-1.98,6.6,6.9,97,0.397,-0.2314,0.0063,542
Fri Oct 27 2023,NVDA231027C00410000,38.71,5.71,33.85,35.45,4,0.3975,0.737,0.0068,104,410.00,NVDA231027P00410000,7.95,-2.375,7.85,8.2,199,0.3943,-0.2653,0.0069,1147
Fri Oct 27 2023,NVDA231027C00415000,30.5,0.825,31.1,31.9,21,0.3943,0.701,0.0073,237,415.00,NVDA231027P00415000,9.59,-2.46,9.35,9.7,161,0.3908,-0.3017,0.0074,816
Fri Oct 27 2023,NVDA231027C00420000,28.4,1.65,27.8,28.6,52,0.3919,0.663,0.0077,912,420.00,NVDA231027P00420000,11.15,-2.8,11,11.4,455,0.3888,-0.3402,0.0078,1137
Fri Oct 27 2023,NVDA231027C00425000,24.72,0.995,24.65,25.75,616,0.3869,0.623,0.0081,1163,425.00,NVDA231027P00425000,12.9,-3.15,12.9,13.3,238,0.3867,-0.3807,0.0082,805
Fri Oct 27 2023,NVDA231027C00430000,22,0.95,21.85,22.7,576,0.3851,0.5817,0.0084,1156,430.00,NVDA231027P00430000,15.11,-3.24,14.75,15.4,284,0.3844,-0.4228,0.0085,637
Fri Oct 27 2023,NVDA231027C00435000,19.43,0.83,19.25,19.65,258,0.3831,0.5392,0.0086,541,435.00,NVDA231027P00435000,17.3,-3.575,17.3,17.75,164,0.3824,-0.466,0.0087,396
Fri Oct 27 2023,NVDA231027C00440000,17,0.7,16.35,17.2,314,0.3808,0.4964,0.0087,592,440.00,NVDA231027P00440000,19.35,-4.25,19.85,20.3,266,0.3805,-0.5097,0.0088,477
Fri Oct 27 2023,NVDA231027C00445000,14.8,0.6,14.25,14.95,174,0.3788,0.4535,0.0086,306,445.00,NVDA231027P00445000,22.36,-4.24,22.45,23.3,67,0.3787,-0.5535,0.0088,335
Fri Oct 27 2023,NVDA231027C00450000,12.85,0.525,12.5,12.9,951,0.3776,0.4114,0.0085,1229,450.00,NVDA231027P00450000,26,-3.675,25.2,26.25,43,0.3767,-0.5967,0.0088,308
Fri Oct 27 2023,NVDA231027C00455000,10.9,0.275,10.6,11.05,419,0.3748,0.3704,0.0083,1048,455.00,NVDA231027P00455000,28.1,-4.975,28.5,29.45,15,0.375,-0.6389,0.0086,232
Fri Oct 27 2023,NVDA231027C00460000,9.25,0.125,9.1,9.35,421,0.3737,0.331,0.008,1309,460.00,NVDA231027P00460000,31.7,-4.5,31.8,33.4,56,0.375,-0.6796,0.0083,205
Fri Oct 27 2023,NVDA231027C00465000,7.96,0.185,7.2,8,118,0.373,0.2937,0.0076,571,465.00,NVDA231027P00465000,36.72,-3.43,35.4,36.55,1,0.3754,-0.7182,0.0079,243
Fri Oct 27 2023,NVDA231027C00470000,6.58,-0.02,6.45,6.75,135,0.3724,0.2588,0.0072,523,470.00,NVDA231027P00470000,38.76,-5.015,39.15,40.6,22,0.3732,-0.7547,0.0075,67
Fri Oct 27 2023,NVDA231027C00475000,5.45,-0.15,5.45,5.65,466,0.3716,0.2264,0.0067,773,475.00,NVDA231027P00475000,45.11,-3.14,42.65,44.55,1,0.3718,-0.7886,0.007,44
Fri Oct 27 2023,NVDA231027C00480000,4.9,0.175,4.45,4.75,639,0.3717,0.1969,0.0062,1438,480.00,NVDA231027P00480000,45,-7.25,46.85,48.65,2,0.3726,-0.8198,0.0065,32
Fri Oct 27 2023,NVDA231027C00485000,3.97,-0.005,3.75,3.9,427,0.3709,0.1702,0.0056,898,485.00,NVDA231027P00485000,51.15,-5.525,51.6,52.75,7,0.375,-0.8482,0.006,14
Fri Oct 27 2023,NVDA231027C00490000,3.4,0.075,3.1,3.25,134,0.3714,0.1464,0.0051,1159,490.00,NVDA231027P00490000,72.68,0,55.7,57.25,0,0.3782,-0.8738,0.0055,13
